country,sex,measure,model,year,projection,PI_lower,PI_upper
China,Female,ASDR,ETS,2036,512.9568287745423,500.3844688974989,525.5291886515856
China,Female,ASDR,ETS,2037,509.185283144243,496.1383287094968,522.2322375789892
China,Female,ASDR,ETS,2038,505.4137375139437,491.90885664935274,518.9186183785347
China,Female,ASDR,ETS,2039,501.64219188364444,487.6944109020242,515.5899728652647
China,Female,ASDR,ETS,2040,497.87064625334517,483.4936026957948,512.2476898108956
China,Female,ASDR,ETS,2041,494.0991006230459,479.30524485113324,508.89295639495856
China,Female,ASDR,ETS,2042,490.3275549927466,475.1283130463663,505.52679693912694
China,Female,ASDR,ETS,2043,486.55600936244736,470.9619161573565,502.1501025675382
China,Female,ASDR,ETS,2044,482.7844637321481,466.805273200913,498.76365426338316
China,Female,ASDR,ETS,2045,479.0129181018488,462.6576951691595,495.3681410345381
China,Female,ASDR,ETS,2046,475.24137247154954,458.5185705435705,491.9641743995286
China,Female,ASDR,ETS,2047,471.46982684125027,454.3873536167177,488.55230006578284
China,Female,ASDR,ETS,2048,467.698281210951,450.26355498392564,485.13300743797635
China,Female,ASDR,ETS,2049,463.9267355806517,446.1467337315017,481.70673742980176
China,Female,ASDR,ETS,2050,460.15518995035245,442.03649096559553,478.27388893510937
China,Female,ASDR,ETS,2051,456.3836443200532,437.9324644107714,474.83482422933497
China,Female,ASDR,ETS,2052,452.6120986897539,433.83432386979354,471.3898735097143
China,Female,ASDR,ETS,2053,448.84055305945463,429.7417673825172,467.9393387363921
China,Female,ASDR,APC,2024,570.8507597367412,557.7474789384918,584.2618787129499
China,Female,ASDR,APC,2025,572.8651543705158,559.7156352550275,586.3235979506385
China,Female,ASDR,APC,2026,574.9022053090156,561.7059278245625,588.4085057624644
China,Female,ASDR,APC,2027,576.9621034970738,563.7185432089921,590.5167975791685
China,Female,ASDR,APC,2028,579.0450424181234,565.7536704505395,592.6486714297315
China,Female,ASDR,APC,2029,581.1512181243158,567.8115011011846,594.8043279721999
China,Female,ASDR,APC,2030,583.2808292669639,569.8922292524076,596.9839705248443
China,Female,ASDR,APC,2031,585.4340771276158,571.9960515655497,599.1878050979633
China,Female,ASDR,APC,2032,587.6111656494387,574.1231673024765,601.4160404260047
China,Female,ASDR,APC,2033,589.8123014691605,576.2737783567865,603.668888000257
China,Female,ASDR,APC,2034,592.0376939495321,578.4480892855279,605.9465621020752
China,Female,ASDR,APC,2035,594.2875552121604,580.6463073412787,608.2492798364843
China,Female,ASDR,APC,2036,596.5621001709623,582.8686425048318,610.5772611664198
China,Female,ASDR,APC,2037,598.861546566037,585.1153075182909,612.9307289473958
China,Female,ASDR,APC,2038,601.1861149980916,587.3865179187052,615.3099089627389
China,Female,ASDR,APC,2039,603.5360289634087,589.6824920722343,617.7150299593775
China,Female,ASDR,APC,2040,605.9115148892507,592.00345120874,620.1463236840783
China,Female,ASDR,APC,2041,608.3128021699334,594.3496194570322,622.6040249203667
China,Female,ASDR,APC,2042,610.7401232032826,596.7212238804882,625.0883715258403
China,Female,ASDR,APC,2043,613.193713427824,599.1184945133892,627.5996044702327
China,Female,ASDR,APC,2044,615.6738113603594,601.5416643976338,630.1379678738717
China,Female,ASDR,APC,2045,618.1806586342186,603.9909696201119,632.7037090468306
China,Female,ASDR,APC,2046,620.7145000380842,606.4666493506386,635.2970785286649
China,Female,ASDR,APC,2047,623.2755835553137,608.9689458803732,637.918330128658
China,Female,ASDR,APC,2048,625.8641604039865,611.4981046609478,640.5677209668096
China,Female,ASDR,APC,2049,628.4804850774226,614.0543743440546,643.2455115153057
China,Female,ASDR,APC,2050,631.1248153854002,616.6380068217188,645.9519656407045
China,Female,ASDR,APC,2051,633.7974124959952,619.249257267177,648.6873506467597
China,Female,ASDR,APC,2052,636.4985409779622,621.8883841762851,651.4519373177959
China,Female,ASDR,APC,2053,639.2284688438888,624.5556494096828,654.2459999628778
G20,Both,ASPR,ARIMA,2024,13936.651476214485,13922.388005318742,13950.914947110228
G20,Both,ASPR,ARIMA,2025,13847.855167185313,13792.530591897736,13903.17974247289
G20,Both,ASPR,ARIMA,2026,13759.05885815614,13641.76967280806,13876.348043504222
G20,Both,ASPR,ARIMA,2027,13670.262549126968,13477.170730058997,13863.35436819494
G20,Both,ASPR,ARIMA,2028,13581.466240097796,13301.043216279812,13861.88926391578
G20,Both,ASPR,ARIMA,2029,13492.669931068624,13114.770752754177,13870.56910938307
G20,Both,ASPR,ARIMA,2030,13403.873622039451,12919.322518930705,13888.424725148197
G20,Both,ASPR,ARIMA,2031,13315.077313010279,12715.430591323991,13914.724034696566
G20,Both,ASPR,ARIMA,2032,13226.281003981107,12503.674459747835,13948.887548214378
G20,Both,ASPR,ARIMA,2033,13137.484694951934,12284.528058759213,13990.441331144655
G20,Both,ASPR,ARIMA,2034,13048.688385922762,12058.388543409972,14038.988228435552
G20,Both,ASPR,ARIMA,2035,12959.89207689359,11825.595090554429,14094.18906323275
G20,Both,ASPR,ARIMA,2036,12871.095767864417,11586.441799077757,14155.749736651078
G20,Both,ASPR,ARIMA,2037,12782.299458835245,11341.186885901785,14223.412031768705
G20,Both,ASPR,ARIMA,2038,12693.503149806073,11090.059446664853,14296.946852947292
G20,Both,ASPR,ARIMA,2039,12604.7068407769,10833.264554324787,14376.149127229013
G20,Both,ASPR,ARIMA,2040,12515.910531747728,10570.987187754017,14460.833875741439
G20,Both,ASPR,ARIMA,2041,12427.114222718556,10303.39531491353,14550.83313052358
G20,Both,ASPR,ARIMA,2042,12338.317913689383,10030.64235131417,14645.993476064596
G20,Both,ASPR,ARIMA,2043,12249.52160466021,9752.869147801302,14746.17406151912
G20,Both,ASPR,ARIMA,2044,12160.725295631039,9470.20561762856,14851.244973633517
G20,Both,ASPR,ARIMA,2045,12071.928986601866,9182.772082900901,14961.085890302831
G20,Both,ASPR,ARIMA,2046,11983.132677572694,8890.680399739587,15075.5849554058
G20,Both,ASPR,ARIMA,2047,11894.336368543522,8594.034906855872,15194.637830231171
G20,Both,ASPR,ARIMA,2048,11805.54005951435,8292.933231656625,15318.146887372073
G20,Both,ASPR,ARIMA,2049,11716.743750485177,7987.466980273186,15446.020520697168
G20,Both,ASPR,ARIMA,2050,11627.947441456005,7677.7223321628335,15578.172550749176
G20,Both,ASPR,ARIMA,2051,11539.151132426832,7363.780555611227,15714.521709242437
G20,Both,ASPR,ARIMA,2052,11450.35482339766,7045.718457173216,15854.991189622104
G20,Both,ASPR,ARIMA,2053,11361.558514368488,6723.608775554923,15999.508253182052
G20,Both,ASPR,ETS,2024,13983.064851314495,13957.96782107548,14008.161881553511
G20,Both,ASPR,ETS,2025,13957.722617336858,13922.230056797554,13993.215177876162
G20,Both,ASPR,ETS,2026,13932.380383359221,13888.911051866153,13975.84971485229
G20,Both,ASPR,ETS,2027,13907.038149381584,13856.844088903552,13957.232209859616
G20,Both,ASPR,ETS,2028,13881.695915403947,13825.57724975614,13937.814581051754
G20,Both,ASPR,ETS,2029,13856.35368142631,13794.878763281522,13917.828599571098
G20,Both,ASPR,ETS,2030,13831.011447448673,13764.61094678997,13897.411948107376
G20,Both,ASPR,ETS,2031,13805.669213471036,13734.684092392428,13876.654334549643
G20,Both,ASPR,ETS,2032,13780.326979493399,13705.03588877635,13855.618070210447
G20,Both,ASPR,ETS,2033,13754.984745515761,13675.620967454352,13834.348523577171
G20,Both,ASPR,ETS,2034,13729.642511538124,13646.405078883106,13812.879944193142
G20,Both,ASPR,ETS,2035,13704.300277560487,13617.36161457435,13791.238940546624
G20,Both,ASPR,ETS,2036,13678.95804358285,13588.46941419421,13769.446672971491
G20,Both,ASPR,ETS,2037,13653.615809605213,13559.71132102531,13747.520298185116
G20,Both,ASPR,ETS,2038,13628.273575627576,13531.073195472603,13725.473955782549
G20,Both,ASPR,ETS,2039,13602.931341649939,13502.543220693877,13703.319462606001
G20,Both,ASPR,ETS,2040,13577.589107672302,13474.111401107519,13681.066814237085
G20,Both,ASPR,ETS,2041,13552.246873694665,13445.769192076754,13658.724555312576
G20,Both,ASPR,ETS,2042,13526.904639717028,13417.509221122173,13636.300058311883
G20,Both,ASPR,ETS,2043,13501.56240573939,13389.325074443777,13613.799737035004
G20,Both,ASPR,ETS,2044,13476.220171761754,13361.211130972868,13591.22921255064
G20,Both,ASPR,ETS,2045,13450.877937784117,13333.162431626271,13568.593443941962
G20,Both,ASPR,ETS,2046,13425.53570380648,13305.174575044675,13545.896832568284
G20,Both,ASPR,ETS,2047,13400.193469828842,13277.243633539265,13523.14330611842
G20,Both,ASPR,ETS,2048,13374.851235851205,13249.366084656127,13500.336387046284
G20,Both,ASPR,ETS,2049,13349.509001873568,13221.538754951598,13477.479248795538
G20,Both,ASPR,ETS,2050,13324.166767895931,13193.758773416728,13454.574762375134
G20,Both,ASPR,ETS,2051,13298.824533918294,13166.023532600886,13431.625535235702
G20,Both,ASPR,ETS,2052,13273.482299940657,13138.330655933918,13408.633943947396
G20,Both,ASPR,ETS,2053,13248.14006596302,13110.677970080038,13385.602161846002
G20,Both,ASPR,APC,2024,14117.175559687303,14020.905956994993,14214.106163632381
G20,Both,ASPR,APC,2025,14149.105863705248,14052.618517905003,14246.255705814472
G20,Both,ASPR,APC,2026,14181.901176609248,14085.190188924682,14279.276196160865
G20,Both,ASPR,APC,2027,14215.567174413605,14118.626607361753,14313.173349658215
G20,Both,ASPR,APC,2028,14250.109692645794,14152.933568949333,14347.953041901583
G20,Both,ASPR,APC,2029,14285.534728030821,14188.117029518813,14383.621310790375
G20,Both,ASPR,APC,2030,14321.848440226962,14224.18310672376,14420.184358275985
G20,Both,ASPR,APC,2031,14359.05715360834,14261.138081810337,14457.64855215662
G20,Both,ASPR,APC,2032,14397.167359101326,14298.988401441182,14496.020427926303
G20,Both,ASPR,APC,2033,14436.185716069635,14337.740679567645,14535.306690672924
G20,Both,ASPR,APC,2034,14476.119054251707,14377.401699353964,14575.514217028911
G20,Both,ASPR,APC,2035,14516.974375754064,14417.978415157026,14616.650057178276
G20,Both,ASPR,APC,2036,14558.758857094454,14459.47795455557,14658.721436913796
G20,Both,ASPR,APC,2037,14601.479851301812,14501.907620435844,14701.735759751387
G20,Both,ASPR,APC,2038,14645.144890070147,14545.274893130789,14745.700609098772
G20,Both,ASPR,APC,2039,14689.761685970998,14589.587432617414,14790.623750483142
G20,Both,ASPR,APC,2040,14735.338134719957,14634.853080767865,14836.513133833236
G20,Both,ASPR,APC,2041,14781.882317504644,14681.07986366152,14883.376895823292
G20,Both,ASPR,APC,2042,14829.402503368621,14728.27599395265,14931.223362273347
G20,Both,ASPR,APC,2043,14877.907151658103,14776.449873300438,14980.061050612729
G20,Both,ASPR,APC,2044,14927.404914526569,14825.610094856527,15029.898672401876
G20,Both,ASPR,APC,2045,14977.904639505925,14875.765445818624,15080.745135921148
G20,Both,ASPR,APC,2046,15029.41537213662,14926.924910042704,15132.609548819008
G20,Both,ASPR,APC,2047,15081.946358664367,14979.09767072133,15185.50122082725
G20,Both,ASPR,APC,2048,15135.507048800742,15032.293113125426,15239.429666540558
G20,Both,ASPR,APC,2049,15190.107098552722,15086.520827414524,15294.404608265477
G20,Both,ASPR,APC,2050,15245.75637311671,15141.79061151105,15350.435978934296
G20,Both,ASPR,APC,2051,15302.464949844954,15198.112474046517,15407.53392509185
G20,Both,ASPR,APC,2052,15360.243121278923,15255.49663737421,15465.708809949709
G20,Both,ASPR,APC,2053,15419.101398256527,15313.953540655224,15524.971216514743
G20,Both,ASIR,ARIMA,2024,1144.7980164323953,1143.8715008411687,1145.724532023622
G20,Both,ASIR,ARIMA,2025,1138.730672676362,1135.024559984565,1142.436785368159
G20,Both,ASIR,ARIMA,2026,1132.6633289203287,1124.6360185927083,1140.690639247949
G20,Both,ASIR,ARIMA,2027,1126.5959851642954,1113.257493915334,1139.9344764132568
G20,Both,ASIR,ARIMA,2028,1120.528641408262,1101.057694266036,1139.9995885504882
G20,Both,ASIR,ARIMA,2029,1114.4612976522287,1088.1365068502278,1140.7860884542297
G20,Both,ASIR,ARIMA,2030,1108.3939538961954,1074.5635617689552,1142.2243460234356
G20,Both,ASIR,ARIMA,2031,1102.326610140162,1060.39130469261,1144.2619155877142
G20,Both,ASIR,ARIMA,2032,1096.2592663841288,1045.6611691522953,1146.8573636159622
G20,Both,ASIR,ARIMA,2033,1090.1919226280954,1030.4069928279064,1149.9768524282845
G20,Both,ASIR,ARIMA,2034,1084.124578872062,1014.6571001183545,1153.5920576257697
G20,Both,ASIR,ARIMA,2035,1078.0572351160288,998.4356591378122,1157.6788110942455
G20,Both,ASIR,ARIMA,2036,1071.9898913599955,981.7636108203943,1162.2161718995965
G20,Both,ASIR,ARIMA,2037,1065.9225476039621,964.6593301018137,1167.1857651061105
G20,Both,ASIR,ARIMA,2038,1059.8552038479288,947.139111314042,1172.5712963818157
G20,Both,ASIR,ARIMA,2039,1053.7878600918955,929.2175338103337,1178.358186373457
G20,Both,ASIR,ARIMA,2040,1047.7205163358622,910.9077433997383,1184.533289271986
G20,Both,ASIR,ARIMA,2041,1041.6531725798288,892.2216730221364,1191.0846721375212
G20,Both,ASIR,ARIMA,2042,1035.5858288237955,873.1702185737784,1198.0014390738127
G20,Both,ASIR,ARIMA,2043,1029.5184850677622,853.7633809735458,1205.2735891619786
G20,Both,ASIR,ARIMA,2044,1023.451141311729,834.0103823786691,1212.8919002447888
G20,Both,ASIR,ARIMA,2045,1017.3837975556958,813.9197623037549,1220.8478328076367
G20,Both,ASIR,ARIMA,2046,1011.3164537996626,793.4994579040258,1229.1334496952993
G20,Both,ASIR,ARIMA,2047,1005.2491100436293,772.7568716283502,1237.7413484589085
G20,Both,ASIR,ARIMA,2048,999.1817662875961,751.6989286881626,1246.6646038870297
G20,Both,ASIR,ARIMA,2049,993.1144225315629,730.3321262329262,1255.8967188301997
G20,Both,ASIR,ARIMA,2050,987.0470787755297,708.6625757105769,1265.4315818404825
G20,Both,ASIR,ARIMA,2051,980.9797350194965,686.6960395814053,1275.2634304575877
G20,Both,ASIR,ARIMA,2052,974.9123912634633,664.4379633178708,1285.3868192090558
G20,Both,ASIR,ARIMA,2053,968.8450475074301,641.8935034412261,1295.796591573634
G20,Both,ASIR,ETS,2024,1147.7397807114678,1145.8077125074008,1149.6718489155348
G20,Both,ASIR,ETS,2025,1145.911734460639,1143.1793774030177,1148.6440915182604
G20,Both,ASIR,ETS,2026,1144.0836882098104,1140.737247916678,1147.4301285029428
G20,Both,ASIR,ETS,2027,1142.2556419589816,1138.3915055508476,1146.1197783671157
G20,Both,ASIR,ETS,2028,1140.427595708153,1136.1073598666933,1144.7478315496126
G20,Both,ASIR,ETS,2029,1138.5995494573242,1133.8669682091045,1143.332130705544
G20,Both,ASIR,ETS,2030,1136.7715032064955,1131.659731222519,1141.883275190472
G20,Both,ASIR,ETS,2031,1134.9434569556668,1129.478742840424,1140.4081710709095
G20,Both,ASIR,ETS,2032,1133.115410704838,1127.3192060926372,1138.911615317039
G20,Both,ASIR,ETS,2033,1131.2873644540093,1125.1776283343665,1137.397100573652
G20,Both,ASIR,ETS,2034,1129.4593182031806,1123.0513729009147,1135.8672635054465
G20,Both,ASIR,ETS,2035,1127.6312719523519,1120.938391366087,1134.3241525386168
G20,Both,ASIR,ETS,2036,1125.8032257015232,1118.837054724066,1132.7693966789802
G20,Both,ASIR,ETS,2037,1123.9751794506944,1116.746042183196,1131.2043167181928
G20,Both,ASIR,ETS,2038,1122.1471331998657,1114.6642652217774,1129.630001177954
G20,Both,ASIR,ETS,2039,1120.319086949037,1112.590814132769,1128.047359765305
G20,Both,ASIR,ETS,2040,1118.4910406982083,1110.5249194169426,1126.457161979474
G20,Both,ASIR,ETS,2041,1116.6629944473796,1108.4659232745155,1124.8600656202436
G20,Both,ASIR,ETS,2042,1114.8349481965508,1106.4132581429947,1123.256638250107
G20,Both,ASIR,ETS,2043,1113.0069019457221,1104.3664302628026,1121.6473736286416
G20,Both,ASIR,ETS,2044,1111.1788556948934,1102.325006901939,1120.0327044878477
G20,Both,ASIR,ETS,2045,1109.3508094440647,1100.288606290655,1118.4130125974743
G20,Both,ASIR,ETS,2046,1107.522763193236,1098.2568895949812,1116.7886367914907
G20,Both,ASIR,ETS,2047,1105.6947169424072,1096.229554445968,1115.1598794388465
G20,Both,ASIR,ETS,2048,1103.8666706915785,1094.2063296712436,1113.5270117119135
G20,Both,ASIR,ETS,2049,1102.0386244407498,1092.18697096662,1111.8902779148796
G20,Both,ASIR,ETS,2050,1100.210578189921,1090.171257310524,1110.2498990693182
G20,Both,ASIR,ETS,2051,1098.3825319390924,1088.1589879711394,1108.6060759070454
G20,Both,ASIR,ETS,2052,1096.5544856882636,1086.1499799907385,1106.9589913857887
G20,Both,ASIR,ETS,2053,1094.726439437435,1084.144066057375,1105.3088128174948
G20,Both,ASIR,APC,2024,1156.9166975704254,1145.3647436432627,1168.5851625393987
G20,Both,ASIR,APC,2025,1158.334456826521,1146.7683464007612,1170.0172210741277
G20,Both,ASIR,APC,2026,1159.7413270167506,1148.1611688210405,1171.438280717725
G20,Both,ASIR,APC,2027,1161.1372642632668,1149.5431674643792,1172.848297149799
G20,Both,ASIR,APC,2028,1162.5222249925102,1150.914299192305,1174.2472263573145
G20,Both,ASIR,APC,2029,1163.8961659374029,1152.2745211697668,1175.635024636809
G20,Both,ASIR,APC,2030,1165.25904413967,1153.6237908674339,1177.0116485967385
G20,Both,ASIR,APC,2031,1166.6108169520062,1154.9620660638388,1178.3770551596635
G20,Both,ASIR,APC,2032,1167.9514420403357,1156.2893048476171,1179.731201564534
G20,Both,ASIR,APC,2033,1169.2808773860447,1157.605465619716,1181.0740453689443
G20,Both,ASIR,APC,2034,1170.5990812881043,1158.9105070954963,1182.4055444512753
G20,Both,ASIR,APC,2035,1171.9060123653285,1160.204388306968,1183.7256570129775
G20,Both,ASIR,APC,2036,1173.2016295584708,1161.4870686048664,1185.034341580688
G20,Both,ASIR,APC,2037,1174.4858921324233,1162.7585076608284,1186.3315570084515
G20,Both,ASIR,APC,2038,1175.7587596783112,1164.018665469467,1187.6172624798362
G20,Both,ASIR,APC,2039,1177.0201921156538,1165.2675023505099,1188.8914175101163
G20,Both,ASIR,APC,2040,1178.270149694408,1166.5049789508228,1190.1539819483367
G20,Both,ASIR,APC,2041,1179.508592997104,1167.7310562465243,1191.4049159794697
G20,Both,ASIR,APC,2042,1180.7354829409128,1168.9456955450323,1192.6441801265034
G20,Both,ASIR,APC,2043,1181.950780779663,1170.1488584870606,1193.8717352524795
G20,Both,ASIR,APC,2044,1183.1544481059252,1171.3405070486822,1195.0875425625973
G20,Both,ASIR,APC,2045,1184.3464468529958,1172.5206035432948,1196.291563606219
G20,Both,ASIR,APC,2046,1185.5267392969458,1173.6891106236471,1197.4837602789387
G20,Both,ASIR,APC,2047,1186.6952880585409,1174.8459912837411,1198.6640948245215
G20,Both,ASIR,APC,2048,1187.852056105308,1175.9912088608776,1199.832529836991
G20,Both,ASIR,APC,2049,1188.997006753401,1177.1247270375025,1200.9890282625136
G20,Both,ASIR,APC,2050,1190.130103669585,1178.2465098431735,1202.1335534014045
G20,Both,ASIR,APC,2051,1191.251310873162,1179.3565216564639,1203.2660689100699
G20,Both,ASIR,APC,2052,1192.360592737846,1180.4547272068203,1204.386538802903
G20,Both,ASIR,APC,2053,1193.457913993689,1181.5410915764696,1205.4949274542296
G20,Both,ASDR,ARIMA,2024,482.8925205171673,481.9373963701504,483.84764466418426
G20,Both,ASDR,ARIMA,2025,482.3862624476618,480.03934483211145,484.73318006321216
G20,Both,ASDR,ARIMA,2026,482.0870184691282,478.39786598886207,485.7761709493944
G20,Both,ASDR,ARIMA,2027,481.91013840719444,476.9858792025499,486.834397611839
G20,Both,ASDR,ARIMA,2028,481.80558640764207,475.76005820017883,487.8511146151053
G20,Both,ASDR,ARIMA,2029,481.74378678765726,474.68069103780135,488.80688253751316
G20,Both,ASDR,ARIMA,2030,481.7072576629478,473.71600788186043,489.6985074440352
G20,Both,ASDR,ARIMA,2031,481.6856656701109,472.84177513599394,490.52955620422784
G20,Both,ASDR,ARIMA,2032,481.6729028634907,472.0397990632687,491.30600666371276
G20,Both,ASDR,ARIMA,2033,481.66535889874166,471.2964356862408,492.03428211124253
G20,Both,ASDR,ARIMA,2034,481.66089973816446,470.601383939758,492.7204155365709
G20,Both,ASDR,ARIMA,2035,481.6582639738529,469.946779782963,493.3697481647428
G20,Both,ASDR,ARIMA,2036,481.6567060004663,469.326538266876,493.98687373405653
G20,Both,ASDR,ARIMA,2037,481.6557850982965,468.735882107285,494.575688089308
G20,Both,ASDR,ARIMA,2038,481.6552407624217,468.17100494604375,495.1394765787997
G20,Both,ASDR,ARIMA,2039,481.6549190110411,467.62883008297086,495.68100793911134
G20,Both,ASDR,ARIMA,2040,481.6547288270835,467.10683640457455,496.2026212495924
G20,Both,ASDR,ARIMA,2041,481.65461641128695,466.60293159961446,496.70630122295944
G20,Both,ASDR,ARIMA,2042,481.6545499634568,466.1153587890627,497.1937411378509
G20,Both,ASDR,ARIMA,2043,481.6545106868225,465.64262693455373,497.6663944390913
G20,Both,ASDR,ARIMA,2044,481.6544874708048,465.1834583209906,498.12551662061895
G20,Both,ASDR,ARIMA,2045,481.65447374805365,464.73674842598456,498.57219907012274
G20,Both,ASDR,ARIMA,2046,481.65446563667547,464.301534875788,499.00739639756296
G20,Both,ASDR,ARIMA,2047,481.6544608421226,463.87697314388146,499.43194854036375
G20,Both,ASDR,ARIMA,2048,481.65445800811136,463.4623173114994,499.8465987047233
G20,Both,ASDR,ARIMA,2049,481.6544563329562,463.05690467235354,500.2520079935589
G20,Both,ASDR,ARIMA,2050,481.6544553427891,462.6601432897264,500.6487673958518
G20,Both,ASDR,ARIMA,2051,481.6544547575114,462.27150184564596,501.0374076693769
G20,Both,ASDR,ARIMA,2052,481.65445441155975,461.8905012879569,501.4184075351626
G20,Both,ASDR,ARIMA,2053,481.65445420707124,461.5167079014691,501.7922005126734
G20,Both,ASDR,ETS,2024,483.00957370868224,481.89674795441977,484.1223994629447
G20,Both,ASDR,ETS,2025,482.2700566576312,480.69628338339515,483.8438299318672
G20,Both,ASDR,ETS,2026,481.53053960658013,479.6030688602264,483.45801035293385
G20,Both,ASDR,ETS,2027,480.7910225555291,478.5653710470042,483.016674064054
G20,Both,ASDR,ETS,2028,480.05150550447803,477.5631514708347,482.53985953812133
G20,Both,ASDR,ETS,2029,479.311988453427,476.58613318285614,482.0378437239978
G20,Both,ASDR,ETS,2030,478.5724714023759,475.6282112040496,481.51673160070226
G20,Both,ASDR,ETS,2031,477.8329543513249,474.6854078028528,480.98050089979694
G20,Both,ASDR,ETS,2032,477.0934373002738,473.75496003748646,480.4319145630612
G20,Both,ASDR,ETS,2033,476.35392024922277,472.83485622685856,479.872984271587
G20,Both,ASDR,ETS,2034,475.6144031981717,471.9235777142389,479.30522868210454
G20,Both,ASDR,ETS,2035,474.87488614712066,471.0199446544132,478.7298276398281
G20,Both,ASDR,ETS,2036,474.1353690960696,470.1230187784194,478.1477194137198
G20,Both,ASDR,ETS,2037,473.39585204501856,469.23203934139013,477.559664748647
G20,Both,ASDR,ETS,2038,472.6563349939675,468.3463793804783,476.9662906074567
G20,Both,ASDR,ETS,2039,471.91681794291645,467.4655149258666,476.3681209599663
G20,Both,ASDR,ETS,2040,471.1773008918654,466.5890027641336,475.7655990195972
G20,Both,ASDR,ETS,2041,470.43778384081435,465.71646401810625,475.15910366352244
G20,Both,ASDR,ETS,2042,469.6982667897633,464.84757178516384,474.54896179436275
G20,Both,ASDR,ETS,2043,468.95874973871224,463.9820416714256,473.9354578059989
G20,Both,ASDR,ETS,2044,468.2192326876612,463.11962443345715,473.31884094186523
G20,Both,ASDR,ETS,2045,467.47971563661014,462.2601001808801,472.6993310923402
G20,Both,ASDR,ETS,2046,466.7401985855591,461.40327375331293,472.07712341780524
G20,Both,ASDR,ETS,2047,466.00068153450803,460.54897099336637,471.4523920756497
G20,Both,ASDR,ETS,2048,465.261164483457,459.69703571214467,470.8252932547693
G20,Both,ASDR,ETS,2049,464.5216474324059,458.8473271961931,470.1959676686188
G20,Both,ASDR,ETS,2050,463.7821303813549,457.99971814229366,469.5645426204161
G20,Both,ASDR,ETS,2051,463.0426133303038,457.15409293365116,468.9311337269565
G20,Both,ASDR,ETS,2052,462.30309627925277,456.31034619092566,468.2958463675799
G20,Both,ASDR,ETS,2053,461.5635792282017,455.46838154637925,467.6587769100242
G20,Both,ASDR,APC,2024,487.0866928860678,483.4331208345972,490.76787700663334
G20,Both,ASDR,APC,2025,487.79292238978815,484.13405300539023,491.4794438781622
G20,Both,ASDR,APC,2026,488.5100472794396,484.84579883728355,492.20198847809274
G20,Both,ASDR,APC,2027,489.2381125768458,485.56840301439826,492.9355561685035
G20,Both,ASDR,APC,2028,489.9771640342188,486.3019109457651,493.6801930473813
G20,Both,ASDR,APC,2029,490.7272481389174,487.0463687700475,494.43594595341574
G20,Both,ASDR,APC,2030,491.48841211834616,487.80182336040355,495.2028624709351
G20,Both,ASDR,APC,2031,492.2607039448911,488.5683223293848,495.9809909348791
G20,Both,ASDR,APC,2032,493.04417234096616,489.34591403394495,496.77038043588425
G20,Both,ASDR,APC,2033,493.8388667841265,490.1346475805146,497.57108082543476
G20,Both,ASDR,APC,2034,494.6448375122901,490.93457283018387,498.3831427211246
G20,Both,ASDR,APC,2035,495.4621355289961,491.74574040392116,499.2066175119548
G20,Both,ASDR,APC,2036,496.290812608808,492.56820168793587,500.041557363778
G20,Both,ASDR,APC,2037,497.13092130275896,493.402008839083,500.8880152247846
G20,Both,ASDR,APC,2038,497.98251494391207,494.24721479038135,501.7460448311053
G20,Both,ASDR,APC,2039,498.84564765298813,495.1038732565995,502.61570071248104
G20,Both,ASDR,APC,2040,499.7203743441254,495.97203873997216,503.4970381980668
G20,Both,ASDR,APC,2041,500.606750730644,496.8517665359213,504.39011342223904
G20,Both,ASDR,APC,2042,501.5048333309974,497.7431127389629,505.2949833305926
G20,Both,ASDR,APC,2043,502.4146794747479,498.64613424863796,506.2117056859609
G20,Both,ASDR,APC,2044,503.33634730868863,499.56088877558835,507.1403390745848
G20,Both,ASDR,APC,2045,504.26989580298374,500.4874348476509,508.0809429122986
G20,Both,ASDR,APC,2046,505.2153847575184,501.4258318161598,509.0335774509283
G20,Both,ASDR,APC,2047,506.17287480820363,502.37613986220435,509.9983037846442
G20,Both,ASDR,APC,2048,507.14242743349314,503.3384200030965,510.97518385652666
G20,Both,ASDR,APC,2049,508.12410496094685,504.31273409888547,511.96428046517957
G20,Both,ASDR,APC,2050,509.11797057388924,505.29914485896614,512.9656572714389
G20,Both,ASDR,APC,2051,510.1240883181889,506.2977158488076,513.9793788052032
G20,Both,ASDR,APC,2052,511.14252310912053,507.3085114967638,515.0055104723479
G20,Both,ASDR,APC,2053,512.1733407383495,508.33159710100557,516.0441185617625
G20,Male,ASPR,ARIMA,2024,10303.612413552013,10290.149677792262,10317.075149311764
G20,Male,ASPR,ARIMA,2025,10240.097901726858,10187.961303667842,10292.234499785875
G20,Male,ASPR,ARIMA,2026,10176.583389901703,10065.83930469188,10287.327475111526
G20,Male,ASPR,ARIMA,2027,10113.068878076549,9930.584389072543,10295.553367080554
G20,Male,ASPR,ARIMA,2028,10049.554366251394,9784.39687601402,10314.711856488768
G20,Male,ASPR,ARIMA,2029,9986.039854426239,9628.591633095806,10343.488075756672
G20,Male,ASPR,ARIMA,2030,9922.525342601084,9464.088805603313,10380.961879598855
G20,Male,ASPR,ARIMA,2031,9859.01083077593,9291.583092633724,10426.438568918134
G20,Male,ASPR,ARIMA,2032,9795.496318950774,9111.624232646736,10479.368405254812
G20,Male,ASPR,ARIMA,2033,9731.98180712562,8924.661736453509,10539.30187779773
